# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20121012
# -------------------------------------------------------

date,app_version,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120124,8,0,27,0,118,26,0,0,0
20120124,7,0,1,0,5,0,0,0,0
20120124,6,0,48,0,225,42,0,0,0
20120124,5,0,5,0,33,5,0,0,0
20120124,4,0,5,0,39,5,0,0,0
20120124,2,0,2,0,20,1,0,0,0
20120124,13,10,601,8,644,587,3,2,8
20120124,12,0,6,0,7,6,0,0,0
20120124,11,0,179,0,279,171,0,0,0
20120124,10,0,39,0,118,36,0,0,0
20120123,9,1,83,1,270,76,0,0,0
20120123,8,0,27,0,118,26,0,0,0
20120123,7,0,1,0,5,0,0,0,0
20120123,6,0,49,0,226,43,0,0,0
20120123,5,0,5,0,32,5,0,0,0
20120123,4,0,5,0,39,5,0,0,0
20120123,2,0,2,0,20,1,0,0,0
20120123,13,11,587,9,629,574,1,1,18
20120123,12,0,6,0,7,6,0,0,0
20120123,11,0,185,0,285,177,1,1,0
20120123,10,0,39,0,118,36,1,1,0
20120122,9,1,85,1,272,78,1,1,0
20120122,8,0,27,0,118,26,0,0,0
20120122,7,0,1,0,5,0,0,0,0
20120122,6,0,50,0,227,44,0,0,0
20120122,5,0,5,0,33,5,0,0,0
20120122,4,0,5,0,39,5,0,0,0
20120122,2,0,2,0,20,1,0,0,0
20120122,13,7,560,7,596,548,1,1,19
20120122,12,0,7,0,8,7,0,0,0
20120122,11,0,199,0,300,192,1,0,0
20120122,10,0,43,0,121,40,0,0,0
20120121,9,0,87,0,272,80,0,0,0
20120121,8,0,27,0,118,26,0,0,0
20120121,7,0,1,0,5,0,0,0,0
20120121,6,0,50,0,227,44,0,0,0
20120121,5,0,5,0,33,5,0,0,0
20120121,4,0,5,0,39,5,0,0,0
20120121,2,0,2,0,20,1,0,0,0
20120121,13,3,524,2,562,513,1,1,10
20120121,12,0,9,0,9,8,0,0,0
20120121,11,0,219,0,320,210,1,1,1
20120121,10,0,44,0,124,41,0,0,0
20120120,9,0,87,0,272,80,1,0,0
20120120,8,0,27,0,118,26,0,0,0
20120120,7,0,1,0,5,0,0,0,0
20120120,6,0,50,0,227,44,0,0,0
20120120,5,0,5,0,33,5,0,0,0
20120120,4,0,5,0,39,5,0,0,0
20120120,2,0,2,0,20,1,0,0,0
20120120,13,14,513,10,549,502,4,4,22
20120120,12,0,10,0,11,10,0,0,0
20120120,11,0,230,0,329,220,1,1,0
20120120,10,0,44,0,124,41,0,0,0
20120119,9,1,89,1,273,82,0,0,0
20120119,8,0,27,0,118,26,0,0,0
20120119,7,0,1,0,5,0,0,0,0
20120119,6,0,50,0,227,44,0,0,0
20120119,5,0,5,0,33,5,0,0,0
20120119,4,0,5,0,39,5,0,0,0
20120119,2,0,2,0,20,1,0,0,0
20120119,13,11,484,10,514,474,8,8,43
20120119,12,0,12,0,13,12,0,0,0
20120119,11,0,249,0,351,242,2,2,1
20120119,10,0,45,0,124,42,0,0,0
20120118,9,0,93,0,274,86,0,0,0
20120118,8,0,27,0,118,26,0,0,0
20120118,7,0,1,0,5,0,0,0,0
20120118,6,0,50,0,228,44,0,0,0
20120118,5,0,5,0,33,5,0,0,0
20120118,4,0,5,0,39,5,0,0,0
20120118,2,0,2,0,20,1,0,0,0
20120118,13,10,436,8,460,428,4,3,53
20120118,12,0,16,0,17,16,0,0,1
20120118,11,0,285,0,385,277,4,4,0
20120118,10,0,47,0,126,44,0,0,1
20120117,9,0,95,0,277,88,0,0,0
20120117,8,0,28,0,119,27,0,0,0
20120117,7,0,1,0,5,0,0,0,0
20120117,6,0,50,0,228,44,0,0,0
20120117,5,0,5,0,32,5,0,0,0
20120117,4,0,5,0,39,5,0,0,0
20120117,2,0,2,0,20,1,0,0,0
20120117,13,8,373,7,393,367,5,5,104
20120117,12,0,23,0,24,23,0,0,0
20120117,11,0,337,0,435,328,3,3,2
20120117,10,0,47,0,125,44,0,0,0
20120116,9,1,93,1,276,86,0,0,0
20120116,8,0,28,0,119,27,0,0,0
20120116,7,0,1,0,5,0,0,0,0
20120116,6,0,50,0,228,44,0,0,0
20120116,5,0,5,0,33,5,0,0,0
20120116,4,0,5,0,39,5,0,0,0
20120116,2,0,2,0,20,1,0,0,0
20120116,13,11,272,11,280,269,3,2,198
20120116,12,0,35,0,36,35,0,0,0
20120116,11,0,431,0,529,419,5,3,1
20120116,10,0,47,0,125,44,0,0,0
20120115,9,0,94,0,276,87,1,1,0
20120115,8,0,28,0,119,27,0,0,0
20120115,7,0,1,0,5,0,0,0,0
20120115,6,0,50,0,228,44,0,0,0
20120115,5,0,5,0,32,5,0,0,0
20120115,4,0,5,0,39,5,0,0,0
20120115,2,0,2,0,20,1,0,0,0
20120115,13,3,73,2,76,73,0,0,73
20120115,12,3,56,3,56,55,2,1,63
20120115,11,6,608,4,700,588,1,0,6
20120115,10,0,48,0,127,45,0,0,0
20120114,9,1,94,1,278,88,0,0,0
20120114,8,0,29,0,121,28,0,0,0
20120114,7,0,1,0,5,0,0,0,0
20120114,6,1,50,0,228,44,0,0,0
20120114,5,0,5,0,33,5,0,0,0
20120114,4,0,5,0,39,5,1,1,0
20120114,2,0,2,0,20,1,0,0,0
20120114,11,6,727,5,821,704,3,2,6
20120114,10,0,49,0,128,47,0,0,1
20120113,9,1,95,1,278,89,1,1,0
20120113,8,0,29,0,121,28,0,0,0
20120113,7,0,1,0,5,0,0,0,0
20120113,6,0,52,0,230,45,0,0,0
20120113,5,0,5,0,33,5,0,0,0
20120113,4,0,6,0,39,6,0,0,0
20120113,2,0,2,0,20,1,0,0,0
20120113,11,5,720,4,810,697,4,4,5
20120113,10,0,50,0,131,48,0,0,0
20120112,9,1,99,1,280,93,0,0,0
20120112,8,0,29,0,120,28,1,1,0
20120112,7,1,1,0,5,0,0,0,0
20120112,6,0,52,0,230,45,0,0,0
20120112,5,0,5,0,33,5,0,0,0
20120112,4,0,6,0,39,6,0,0,0
20120112,2,0,2,0,20,1,0,0,0
20120112,11,7,716,4,802,691,2,2,5
20120112,10,0,51,0,132,49,0,0,0
20120111,9,0,99,0,282,94,1,1,1
20120111,8,0,29,0,119,28,0,0,0
20120111,7,0,0,0,5,0,0,0,0
20120111,6,0,52,0,230,46,0,0,0
20120111,5,0,5,0,33,5,0,0,0
20120111,4,0,6,0,39,6,0,0,0
20120111,2,0,2,0,20,1,0,0,0
20120111,11,13,707,12,793,684,3,3,8
20120111,10,0,52,0,134,50,1,1,0
20120110,9,1,103,1,286,98,0,0,0
20120110,8,0,29,0,120,28,0,0,0
20120110,7,0,0,0,5,0,0,0,0
20120110,6,0,52,0,231,46,0,0,0
20120110,5,0,5,0,33,5,0,0,0
20120110,4,0,6,0,39,6,0,0,0
20120110,2,0,2,0,20,1,0,0,0
20120110,11,8,692,6,773,670,2,2,9
20120110,10,0,54,0,135,52,1,1,0
20120109,9,0,104,0,287,99,0,0,0
20120109,8,0,30,0,120,29,0,0,0
20120109,7,0,0,0,5,0,0,0,0
20120109,6,0,52,0,231,46,0,0,0
20120109,5,0,5,0,33,5,0,0,0
20120109,4,0,7,0,39,7,0,0,0
20120109,2,0,2,0,20,1,0,0,0
20120109,11,11,678,8,759,657,6,5,6
20120109,10,0,60,0,140,57,0,0,1
20120108,9,1,105,1,290,100,0,0,0
20120108,8,0,30,0,120,29,0,0,0
20120108,7,0,0,0,5,0,0,0,0
20120108,6,0,53,0,231,46,0,0,0
20120108,5,0,5,0,33,5,0,0,0
20120108,4,0,7,0,39,7,0,0,0
20120108,2,0,2,0,20,1,0,0,0
20120108,11,14,672,12,746,652,5,5,9
20120108,10,0,62,0,143,59,0,0,0
20120107,9,0,108,0,291,103,0,0,0
20120107,8,0,30,0,120,29,0,0,0
20120107,7,0,0,0,5,0,0,0,0
20120107,6,0,53,0,231,46,0,0,0
20120107,5,0,5,0,33,5,0,0,0
20120107,4,0,7,0,39,7,0,0,0
20120107,2,0,2,0,20,1,0,0,0
20120107,11,8,658,6,725,639,4,4,5
20120107,10,0,65,0,150,63,0,0,0
20120106,9,1,108,1,292,103,0,0,0
20120106,8,0,30,0,120,29,0,0,0
20120106,7,0,0,0,5,0,0,0,0
20120106,6,0,54,0,232,47,0,0,0
20120106,5,0,5,0,33,5,0,0,0
20120106,4,0,7,0,39,7,0,0,0
20120106,2,0,2,0,20,1,0,0,0
20120106,11,5,650,4,714,631,2,2,8
20120106,10,0,68,0,154,66,0,0,1
20120105,9,1,111,1,293,104,0,0,0
20120105,8,0,30,0,120,29,0,0,0
20120105,7,0,0,0,5,0,0,0,0
20120105,6,0,54,0,232,47,0,0,0
20120105,5,0,5,0,33,5,0,0,0
20120105,4,0,7,0,39,7,0,0,0
20120105,2,0,2,0,20,1,0,0,0
20120105,11,8,644,6,708,625,4,4,10
20120105,10,0,71,0,155,69,0,0,2
20120104,9,0,116,0,297,109,1,1,0
20120104,8,0,30,0,120,29,0,0,0
20120104,7,0,0,0,5,0,0,0,0
20120104,6,1,57,0,235,50,0,0,0
20120104,5,0,5,0,34,5,0,0,0
20120104,4,0,7,0,39,7,0,0,0
20120104,2,0,2,0,20,1,0,0,0
20120104,11,7,630,7,692,614,3,3,9
20120104,10,0,73,0,156,71,0,0,0
20120103,9,0,118,0,299,111,0,0,0
20120103,8,0,30,0,120,29,0,0,0
20120103,7,0,0,0,5,0,0,0,0
20120103,6,0,57,0,234,50,0,0,0
20120103,5,0,5,0,34,5,0,0,0
20120103,4,0,7,0,39,7,0,0,0
20120103,2,0,2,0,20,1,0,0,0
20120103,11,6,618,5,677,602,0,0,8
20120103,10,0,77,0,163,75,1,1,0
20120102,9,0,121,0,302,114,0,0,0
20120102,8,0,30,0,120,29,0,0,0
20120102,7,0,0,0,5,0,0,0,0
20120102,6,1,58,0,235,51,1,1,0
20120102,5,0,5,0,34,5,0,0,0
20120102,4,0,7,0,39,7,0,0,0
20120102,2,0,2,0,20,1,0,0,0
20120102,11,2,604,1,666,591,1,0,4
20120102,10,0,83,0,166,80,1,0,0
20120101,9,1,121,1,302,115,0,0,0
20120101,8,0,31,0,121,30,0,0,0
20120101,7,0,0,0,5,0,0,0,0
20120101,6,0,59,0,235,52,0,0,0
20120101,5,0,5,0,34,5,0,0,0
20120101,4,0,7,0,39,7,0,0,0
20120101,2,0,2,0,20,1,0,0,0
20120101,11,5,602,3,662,589,3,3,8
20120101,10,0,86,0,168,83,0,0,0
20111231,9,0,124,0,306,118,0,0,0
20111231,8,0,32,0,122,31,0,0,0
20111231,7,0,0,0,5,0,0,0,0
20111231,6,0,59,0,235,52,0,0,0
20111231,5,0,5,0,34,5,0,0,0
20111231,4,0,7,0,39,7,0,0,0
20111231,2,0,2,0,20,1,0,0,0
20111231,11,2,594,1,651,580,4,4,6
20111231,10,0,88,0,170,85,0,0,1
20111230,9,1,125,1,308,119,0,0,0
20111230,8,0,33,0,123,32,0,0,0
20111230,7,0,0,0,5,0,0,0,0
20111230,6,0,59,0,235,52,0,0,0
20111230,5,0,5,0,34,5,0,0,0
20111230,4,0,7,0,39,7,0,0,0
20111230,2,0,2,0,20,1,0,0,0
20111230,11,6,590,4,643,576,2,2,4
20111230,10,0,92,0,175,90,2,2,1
20111229,9,1,125,1,308,119,0,0,0
20111229,8,0,33,0,123,32,0,0,0
20111229,7,0,0,0,5,0,0,0,0
20111229,6,0,58,0,235,51,0,0,0
20111229,5,0,5,0,34,5,0,0,0
20111229,4,0,7,0,39,7,0,0,0
20111229,2,0,2,0,20,1,0,0,0
20111229,11,9,584,7,635,572,4,4,8
20111229,10,0,97,0,179,95,0,0,1
20111228,9,1,126,1,309,120,1,1,0
20111228,8,0,33,0,123,32,0,0,0
20111228,7,0,0,0,5,0,0,0,0
20111228,6,0,57,0,236,50,0,0,0
20111228,5,0,5,0,34,5,0,0,0
20111228,4,0,7,0,39,7,0,0,0
20111228,2,0,2,0,20,1,0,0,0
20111228,11,6,572,5,620,561,3,3,9
20111228,10,0,104,0,186,102,1,1,0
20111227,9,0,129,0,310,123,2,1,0
20111227,8,0,34,0,124,33,0,0,0
20111227,7,0,0,0,5,0,0,0,0
20111227,6,0,57,0,236,50,0,0,0
20111227,5,0,5,0,34,5,0,0,0
20111227,4,0,7,0,39,7,0,0,0
20111227,2,0,2,0,20,1,0,0,0
20111227,11,5,561,5,607,551,2,2,15
20111227,10,0,110,0,191,108,0,0,0
20111226,9,0,137,0,315,131,0,0,0
20111226,8,0,33,0,123,32,0,0,0
20111226,7,0,0,0,5,0,0,0,0
20111226,6,0,57,0,236,50,1,0,0
20111226,5,0,5,0,34,5,0,0,0
20111226,4,0,7,0,39,7,1,1,0
20111226,2,0,2,0,20,1,0,0,0
20111226,11,6,545,6,593,534,1,1,17
20111226,10,0,114,0,195,112,0,0,0
20111225,9,1,140,1,317,134,0,0,0
20111225,8,0,34,0,123,33,0,0,0
20111225,7,0,0,0,5,0,0,0,0
20111225,6,0,58,0,236,51,1,1,0
20111225,5,0,5,0,34,5,0,0,0
20111225,4,0,8,0,39,8,0,0,0
20111225,2,0,2,0,20,1,0,0,0
20111225,11,6,527,6,574,517,0,0,15
20111225,10,0,123,0,205,121,0,0,1
20111224,9,2,142,1,319,136,0,0,0
20111224,8,0,34,0,123,33,0,0,0
20111224,7,0,0,0,5,0,0,0,0
20111224,6,0,59,0,236,52,0,0,0
20111224,5,0,5,0,34,5,0,0,0
20111224,4,0,8,0,39,8,0,0,0
20111224,2,0,2,0,20,1,0,0,0
20111224,11,12,509,11,556,500,1,0,27
20111224,10,0,132,0,215,130,0,0,1
20111223,9,1,147,0,324,142,0,0,0
20111223,8,0,37,0,126,36,0,0,0
20111223,7,0,0,0,5,0,0,0,0
20111223,6,0,59,0,236,52,0,0,0
20111223,5,0,5,0,34,5,0,0,0
20111223,4,0,8,0,40,8,0,0,0
20111223,2,0,2,0,20,1,0,0,0
20111223,11,5,473,2,522,466,5,4,18
20111223,10,0,142,0,229,140,1,1,1
20111222,9,1,150,1,329,144,0,0,0
20111222,8,0,37,0,126,36,0,0,0
20111222,7,0,0,0,5,0,0,0,0
20111222,6,0,60,0,238,53,0,0,0
20111222,5,0,5,0,34,5,0,0,0
20111222,4,0,8,0,40,8,0,0,0
20111222,2,0,2,0,20,1,0,0,0
20111222,11,6,464,4,501,459,3,1,22
20111222,10,1,159,1,242,156,1,1,0
20111221,9,1,150,1,329,144,1,1,0
20111221,8,0,37,0,126,36,0,0,0
20111221,7,0,0,0,5,0,0,0,0
20111221,6,0,61,0,239,54,0,0,0
20111221,5,0,5,0,34,5,0,0,0
20111221,4,0,8,0,40,8,0,0,0
20111221,2,0,2,0,21,1,0,0,0
20111221,11,7,445,5,480,440,3,2,27
20111221,10,0,174,0,257,170,0,0,0
20111220,9,1,155,1,333,149,1,1,0
20111220,8,0,37,0,126,36,0,0,0
20111220,7,0,0,0,5,0,0,0,0
20111220,6,0,61,0,239,54,0,0,0
20111220,5,0,5,0,33,5,0,0,0
20111220,4,0,8,0,40,8,0,0,0
20111220,2,0,2,0,21,1,0,0,0
20111220,11,7,413,7,453,411,3,3,29
20111220,10,0,191,0,276,187,1,1,1
20111219,9,1,159,1,337,153,1,0,0
20111219,8,0,39,0,127,38,1,1,0
20111219,7,0,0,0,5,0,0,0,0
20111219,6,1,62,0,240,55,0,0,0
20111219,5,0,5,0,33,5,0,0,0
20111219,4,0,8,0,40,8,0,0,0
20111219,2,0,2,0,21,1,0,0,0
20111219,11,8,383,8,421,381,5,5,46
20111219,10,0,211,0,295,206,1,0,1
20111218,9,2,161,1,339,156,0,0,0
20111218,8,0,40,0,129,39,0,0,0
20111218,7,0,0,0,5,0,0,0,0
20111218,6,0,62,0,240,54,0,0,0
20111218,5,0,5,0,33,5,0,0,0
20111218,4,0,8,0,40,8,0,0,0
20111218,2,0,2,0,21,1,0,0,0
20111218,11,3,336,2,362,334,3,3,84
20111218,10,0,255,0,341,250,1,0,2
20111217,9,1,163,1,341,158,0,0,0
20111217,8,0,42,0,130,41,0,0,0
20111217,7,0,0,0,5,0,0,0,0
20111217,6,0,64,0,242,56,0,0,0
20111217,5,0,5,0,33,5,0,0,0
20111217,4,0,8,0,40,8,0,0,0
20111217,2,0,2,0,21,1,0,0,0
20111217,11,6,252,6,276,251,3,3,132
20111217,10,1,334,0,420,325,3,3,4
20111216,9,0,167,0,345,162,0,0,0
20111216,8,0,42,0,130,41,0,0,0
20111216,7,0,0,0,5,0,0,0,0
20111216,6,0,66,0,244,58,1,1,0
20111216,5,0,5,0,33,5,0,0,0
20111216,4,0,8,0,40,8,0,0,0
20111216,2,0,2,0,21,1,0,0,0
20111216,11,1,125,1,136,124,2,2,135
20111216,10,6,460,5,546,452,2,1,6
20111215,9,1,171,1,348,166,0,0,1
20111215,8,0,43,0,131,42,1,1,0
20111215,7,0,0,0,5,0,0,0,0
20111215,6,0,67,0,244,59,0,0,0
20111215,5,0,5,0,33,5,0,0,0
20111215,4,0,8,0,40,8,0,0,0
20111215,2,0,2,0,21,1,0,0,0
20111215,10,9,588,9,673,581,4,4,5
20111214,9,0,173,0,350,168,0,0,0
20111214,8,0,45,0,132,44,0,0,0
20111214,7,0,0,0,5,0,0,0,0
20111214,6,0,67,0,244,60,0,0,0
20111214,5,0,5,0,33,5,0,0,0
20111214,4,0,8,0,40,8,0,0,0
20111214,2,0,2,0,21,1,0,0,0
20111214,10,7,578,7,661,571,3,3,9
20111213,9,1,183,1,358,176,1,1,0
20111213,8,0,45,0,132,44,1,1,0
20111213,7,0,0,0,5,0,0,0,0
20111213,6,0,67,0,244,60,0,0,0
20111213,5,0,5,0,33,5,0,0,0
20111213,4,0,8,0,40,8,0,0,0
20111213,2,0,2,0,21,1,0,0,0
20111213,10,4,568,4,647,562,3,3,7
20111212,9,1,190,1,365,181,0,0,0
20111212,8,0,46,0,132,45,1,1,0
20111212,7,0,0,0,5,0,0,0,0
20111212,6,1,67,1,244,59,0,0,0
20111212,5,0,5,0,33,5,0,0,0
20111212,4,0,8,0,40,8,0,0,0
20111212,2,0,2,0,21,1,0,0,0
20111212,10,5,561,5,636,555,7,7,7
20111211,9,1,196,1,371,187,0,0,0
20111211,8,0,47,0,132,46,0,0,0
20111211,7,0,0,0,5,0,0,0,0
20111211,6,0,69,0,246,61,0,0,0
20111211,5,0,5,0,33,5,0,0,0
20111211,4,0,8,0,40,8,0,0,0
20111211,2,0,2,0,21,1,0,0,0
20111211,10,9,555,9,623,549,1,1,13
20111210,9,1,207,1,381,198,0,0,0
20111210,8,1,47,1,132,46,0,0,0
20111210,7,0,0,0,5,0,0,0,0
20111210,6,0,70,0,246,62,0,0,0
20111210,5,0,5,0,33,5,0,0,0
20111210,4,0,8,0,40,8,0,0,0
20111210,2,0,2,0,21,1,0,0,0
20111210,10,4,534,3,603,528,3,3,9
20111209,9,1,214,1,388,205,0,0,0
20111209,8,0,46,0,132,45,0,0,0
20111209,7,0,0,0,5,0,0,0,0
20111209,6,0,71,0,247,63,0,0,0
20111209,5,0,5,0,33,5,0,0,0
20111209,4,0,8,0,40,8,0,0,0
20111209,2,0,2,0,21,1,0,0,0
20111209,10,5,526,4,592,520,2,1,10
20111208,9,1,225,0,399,216,1,1,0
20111208,8,0,47,0,133,46,0,0,0
20111208,7,0,0,0,5,0,0,0,0
20111208,6,0,71,0,247,63,0,0,0
20111208,5,0,5,0,33,5,0,0,0
20111208,4,0,8,0,40,8,0,0,0
20111208,2,0,2,0,21,1,0,0,0
20111208,10,6,514,6,576,506,2,2,16
20111207,9,1,236,1,411,226,0,0,0
20111207,8,0,47,0,134,46,1,1,0
20111207,7,0,0,0,5,0,0,0,0
20111207,6,0,72,0,248,64,0,0,0
20111207,5,0,5,0,33,5,0,0,0
20111207,4,0,8,0,40,8,0,0,0
20111207,2,0,2,0,21,1,0,0,0
20111207,10,7,497,5,556,490,3,3,7
20111206,9,1,243,1,416,232,1,1,0
20111206,8,0,49,0,135,48,0,0,0
20111206,7,0,0,0,5,0,0,0,0
20111206,6,0,73,0,249,65,0,0,0
20111206,5,0,5,0,33,5,0,0,0
20111206,4,0,8,0,40,8,0,0,0
20111206,2,0,2,0,21,1,0,0,0
20111206,10,9,483,8,544,477,3,3,18
20111205,9,0,260,0,434,248,2,2,1
20111205,8,0,49,0,135,48,0,0,0
20111205,7,0,0,0,5,0,0,0,0
20111205,6,0,75,0,251,67,1,1,0
20111205,5,0,5,0,33,5,0,0,0
20111205,4,0,8,0,40,8,0,0,0
20111205,2,0,2,0,21,1,0,0,0
20111205,10,8,461,6,516,456,3,3,9
20111204,9,1,269,1,440,256,1,1,0
20111204,8,0,48,0,135,47,1,1,0
20111204,7,0,0,0,5,0,0,0,0
20111204,6,0,79,0,254,71,0,0,0
20111204,5,0,5,0,33,5,0,0,0
20111204,4,0,8,0,40,8,1,1,0
20111204,2,0,2,0,21,1,0,0,0
20111204,10,8,448,8,502,445,4,3,17
20111203,9,0,282,0,450,269,2,1,0
20111203,8,0,51,0,137,50,0,0,0
20111203,7,0,0,0,5,0,0,0,0
20111203,6,0,80,0,255,72,0,0,0
20111203,5,0,5,0,33,5,0,0,0
20111203,4,0,9,0,40,9,0,0,0
20111203,2,0,2,0,22,1,0,0,0
20111203,10,5,426,5,478,423,6,6,20
20111202,9,1,302,1,470,289,1,1,0
20111202,8,0,51,0,137,50,1,1,0
20111202,7,0,0,0,5,0,0,0,0
20111202,6,0,80,0,255,72,0,0,0
20111202,5,0,6,0,34,6,0,0,0
20111202,4,0,9,0,40,9,0,0,0
20111202,2,0,2,0,22,1,0,0,0
20111202,10,7,407,6,452,404,5,4,19
20111201,9,2,318,2,486,306,1,1,0
20111201,8,0,53,0,139,52,2,2,0
20111201,7,0,0,0,5,0,0,0,0
20111201,6,0,81,0,256,73,2,2,0
20111201,5,0,6,0,34,6,0,0,0
20111201,4,0,9,0,40,9,0,0,0
20111201,2,0,2,0,22,1,0,0,0
20111201,10,10,390,9,426,387,7,6,27
20111130,9,0,345,0,514,333,4,4,0
20111130,8,0,55,0,139,54,0,0,0
20111130,7,0,0,0,5,0,0,0,0
20111130,6,0,83,0,256,75,0,0,0
20111130,5,0,6,0,34,6,0,0,0
20111130,4,0,9,0,40,9,0,0,0
20111130,2,0,2,0,22,1,0,0,0
20111130,10,11,363,10,388,361,4,4,56
20111129,9,3,402,2,571,390,3,3,0
20111129,8,0,55,0,140,54,0,0,0
20111129,7,0,0,0,5,0,0,0,0
20111129,6,0,84,0,257,76,1,1,0
20111129,5,0,6,0,34,6,0,0,0
20111129,4,0,9,0,40,9,0,0,0
20111129,2,0,2,0,22,1,0,0,0
20111129,10,10,301,8,319,299,5,4,74
20111128,9,2,473,2,643,459,3,3,4
20111128,8,0,55,0,141,54,0,0,0
20111128,7,0,0,0,5,0,0,0,0
20111128,6,0,87,0,260,80,0,0,0
20111128,5,0,6,0,34,6,0,0,0
20111128,4,0,9,0,40,9,0,0,0
20111128,2,0,2,0,22,1,0,0,0
20111128,10,6,225,3,236,225,2,1,128
20111127,9,3,606,3,774,591,6,6,0
20111127,8,0,55,0,141,54,0,0,0
20111127,7,0,0,0,5,0,0,0,0
20111127,6,0,90,0,263,83,0,0,0
20111127,5,0,6,0,34,6,0,0,0
20111127,4,0,9,0,40,9,0,0,0
20111127,2,0,2,0,22,1,0,0,0
20111127,10,1,96,1,100,96,1,1,97
20111126,9,0,708,0,0,0,0,0,0
20111126,8,0,55,0,0,0,0,0,0
20111126,6,0,90,0,0,0,0,0,0
20111126,5,0,5,0,0,0,0,0,0
20111126,4,0,9,0,0,0,0,0,0
20111126,2,0,2,0,0,0,0,0,0
20111125,9,0,701,0,0,0,0,0,0
20111125,8,0,55,0,0,0,0,0,0
20111125,7,0,1,0,0,0,0,0,0
20111125,6,0,87,0,0,0,0,0,0
20111125,5,0,5,0,0,0,0,0,0
20111125,4,0,9,0,0,0,0,0,0
20111125,2,0,2,0,0,0,0,0,0
20111124,9,0,691,0,0,0,0,0,0
20111124,8,0,55,0,0,0,0,0,0
20111124,7,0,1,0,0,0,0,0,0
20111124,6,0,88,0,0,0,0,0,0
20111124,5,0,5,0,0,0,0,0,0
20111124,4,0,9,0,0,0,0,0,0
20111124,2,0,2,0,0,0,0,0,0
20111123,9,0,684,0,0,0,0,0,0
20111123,8,0,59,0,0,0,0,0,0
20111123,7,0,1,0,0,0,0,0,0
20111123,6,0,88,0,0,0,0,0,0
20111123,5,0,5,0,0,0,0,0,0
20111123,4,0,9,0,0,0,0,0,0
20111123,2,0,2,0,0,0,0,0,0
20111122,9,0,668,0,0,0,0,0,0
20111122,8,0,61,0,0,0,0,0,0
20111122,7,0,1,0,0,0,0,0,0
20111122,6,0,89,0,0,0,0,0,0
20111122,5,0,5,0,0,0,0,0,0
20111122,4,0,9,0,0,0,0,0,0
20111122,2,0,2,0,0,0,0,0,0
20111121,9,0,657,0,0,0,0,0,0
20111121,8,0,62,0,0,0,0,0,0
20111121,7,0,1,0,0,0,0,0,0
20111121,6,0,89,0,0,0,0,0,0
20111121,5,0,5,0,0,0,0,0,0
20111121,4,0,9,0,0,0,0,0,0
20111121,2,0,2,0,0,0,0,0,0
20111120,9,0,651,0,0,0,0,0,0
20111120,8,0,62,0,0,0,0,0,0
20111120,7,0,1,0,0,0,0,0,0
20111120,6,0,89,0,0,0,0,0,0
20111120,5,0,5,0,0,0,0,0,0
20111120,4,0,9,0,0,0,0,0,0
20111120,2,0,2,0,0,0,0,0,0
20111119,9,0,641,0,0,0,0,0,0
20111119,8,0,64,0,0,0,0,0,0
20111119,7,0,1,0,0,0,0,0,0
20111119,6,0,92,0,0,0,0,0,0
20111119,5,0,5,0,0,0,0,0,0
20111119,4,0,9,0,0,0,0,0,0
20111119,2,0,2,0,0,0,0,0,0
20111118,9,0,630,0,0,0,0,0,0
20111118,8,0,66,0,0,0,0,0,0
20111118,7,0,2,0,0,0,0,0,0
20111118,6,0,94,0,0,0,0,0,0
20111118,5,0,5,0,0,0,0,0,0
20111118,4,0,9,0,0,0,0,0,0
20111118,2,0,2,0,0,0,0,0,0
20111117,9,0,628,0,0,0,0,0,0
20111117,8,0,69,0,0,0,0,0,0
20111117,7,0,2,0,0,0,0,0,0
20111117,6,0,94,0,0,0,0,0,0
20111117,5,0,5,0,0,0,0,0,0
20111117,4,0,9,0,0,0,0,0,0
20111117,2,0,2,0,0,0,0,0,0
20111116,9,0,619,0,0,0,0,0,0
20111116,8,0,72,0,0,0,0,0,0
20111116,7,0,2,0,0,0,0,0,0
20111116,6,0,94,0,0,0,0,0,0
20111116,5,0,5,0,0,0,0,0,0
20111116,4,0,9,0,0,0,0,0,0
20111116,2,0,2,0,0,0,0,0,0
20111115,9,0,608,0,0,0,0,0,0
20111115,8,0,77,0,0,0,0,0,0
20111115,7,0,2,0,0,0,0,0,0
20111115,6,0,97,0,0,0,0,0,0
20111115,5,0,5,0,0,0,0,0,0
20111115,4,0,9,0,0,0,0,0,0
20111115,2,0,2,0,0,0,0,0,0
20111114,9,0,600,0,0,0,0,0,0
20111114,8,0,79,0,0,0,0,0,0
20111114,7,0,2,0,0,0,0,0,0
20111114,6,0,99,0,0,0,0,0,0
20111114,5,0,5,0,0,0,0,0,0
20111114,4,0,9,0,0,0,0,0,0
20111114,2,0,2,0,0,0,0,0,0
20111113,9,0,588,0,0,0,0,0,0
20111113,8,0,81,0,0,0,0,0,0
20111113,7,0,2,0,0,0,0,0,0
20111113,6,0,101,0,0,0,0,0,0
20111113,5,0,5,0,0,0,0,0,0
20111113,4,0,9,0,0,0,0,0,0
20111113,2,0,2,0,0,0,0,0,0
20111112,9,0,572,0,0,0,0,0,0
20111112,8,0,88,0,0,0,0,0,0
